地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
山东,税务局,国家税务总局泰安市泰山区税务局,一级行政执法员（二）,4,118,115,28.75,112
山东,税务局,国家税务总局德州经济技术开发区税务局,一级行政执法员,4,129,122,30.5,150
山东,税务局,国家税务总局惠民县税务局,一级行政执法员（一）,4,57,55,13.75,88
山东,税务局,国家税务总局山东省黄河三角洲农业高新技术产业示范区税务局,一级行政执法员（四）,4,52,47,11.75,73
山东,税务局,国家税务总局青岛市城阳区税务局,一级行政执法员（三）,4,94,93,23.25,163
山东,税务局,国家税务总局青岛市城阳区税务局,一级行政执法员（四）,4,105,105,26.25,138
河南,税务局,国家税务总局郑州市上街区税务局,一级行政执法员（二）,4,220,189,47.25,546
河南,税务局,国家税务总局巩义市税务局,一级行政执法员（二）,4,118,93,23.25,159
河南,税务局,国家税务总局巩义市税务局,一级行政执法员（四）,4,2752,2376,594,781
广东,税务局,国家税务总局广州市越秀区税务局,一级行政执法员（六）,4,299,299,74.75,267
广东,税务局,国家税务总局广州市越秀区税务局,一级行政执法员（十三）,4,71,53,13.25,537
广东,税务局,国家税务总局广州市荔湾区税务局,一级行政执法员（七）,4,62,46,11.5,433
广东,税务局,国家税务总局广州市黄埔区税务局,一级行政执法员（五）,4,65,54,13.5,311
广东,税务局,国家税务总局广州市番禺区税务局,一级行政执法员（一）,4,248,211,52.75,248
广东,税务局,国家税务总局广州市番禺区税务局,一级行政执法员（二）,4,385,332,83,228
广东,税务局,国家税务总局汕头保税区税务局,一级行政执法员,4,284,267,66.75,161
广东,税务局,国家税务总局佛山市顺德区税务局,一级行政执法员（三）,4,135,135,33.75,146
广东,税务局,国家税务总局惠州市惠阳区税务局,一级行政执法员（一）,4,1351,1186,296.5,388
广东,税务局,国家税务总局东莞市税务局,一级行政执法员（四）,4,247,245,61.25,287
广东,税务局,国家税务总局东莞市税务局,一级行政执法员（七）,4,412,411,102.75,280
广东,税务局,国家税务总局东莞市税务局,一级行政执法员（十四）,4,351,348,87,163
广东,税务局,国家税务总局中山市税务局,一级行政执法员（十九）,4,70,68,17,242
广东,税务局,国家税务总局台山市税务局,一级行政执法员（二）,4,498,487,121.75,169
广东,税务局,国家税务总局阳西县税务局,一级行政执法员（三）,4,99,96,24,98
广东,税务局,国家税务总局茂名市茂南区税务局,一级行政执法员（一）,4,92,87,21.75,98
广东,税务局,国家税务总局茂名市茂南区税务局,一级行政执法员（二）,4,196,184,46,85
广东,税务局,国家税务总局惠来县税务局,一级行政执法员（二）,4,278,276,69,168
广东,税务局,国家税务总局深圳市税务局第四稽查局,一级主任科员及以下（二）,4,151,139,34.75,263
广东,税务局,国家税务总局深圳市福田区税务局,一级行政执法员（一）,4,28,28,7,208
广东,税务局,国家税务总局深圳市龙岗区税务局,一级行政执法员（二）,4,108,103,25.75,221
广东,税务局,国家税务总局深圳市龙岗区税务局,一级行政执法员（八）,4,169,168,42,606
广东,税务局,国家税务总局深圳市龙华区税务局,一级行政执法员（一）,4,29,29,7.25,183
广东,税务局,国家税务总局深圳市龙华区税务局,一级行政执法员（二）,4,99,99,24.75,156
广西,税务局,国家税务总局南宁市青秀区税务局,一级行政执法员（一）,4,76,69,17.25,142
广西,税务局,国家税务总局横州市税务局,一级行政执法员（一）,4,20,19,4.75,40
广西,税务局,国家税务总局柳城县税务局,一级行政执法员（二）,4,39,38,9.5,33
广西,税务局,国家税务总局灵川县税务局,一级行政执法员（一）,4,28,28,7,38
广西,税务局,国家税务总局资源县税务局,一级行政执法员（四）,4,64,56,14,70
广西,税务局,国家税务总局荔浦市税务局,一级行政执法员（二）,4,33,32,8,50
广西,税务局,国家税务总局金秀瑶族自治县税务局,一级行政执法员（一）,4,33,32,8,26
重庆,税务局,国家税务总局云阳县税务局,一级行政执法员（三）,4,84,82,20.5,219
重庆,税务局,国家税务总局重庆市税务局第七稽查局,一级主任科员及以下（二）,4,201,199,49.75,270
四川,税务局,国家税务总局四川天府新区成都管理委员会税务局,一级主办及以下（一）,4,85,84,21,681
四川,税务局,国家税务总局四川天府新区成都管理委员会税务局,一级主办及以下（二）,4,216,213,53.25,371
四川,税务局,国家税务总局简阳市税务局,一级行政执法员（三）,4,133,132,33,242
四川,税务局,国家税务总局邛崃市税务局,一级行政执法员（三）,4,95,95,23.75,108
四川,税务局,国家税务总局金堂县税务局,一级行政执法员（二）,4,122,120,30,236
四川,税务局,国家税务总局绵竹市税务局,一级行政执法员（五）,4,91,90,22.5,93
四川,税务局,国家税务总局三台县税务局,一级行政执法员（四）,4,70,70,17.5,67
贵州,税务局,国家税务总局贵阳市观山湖区税务局,一级行政执法员（一）,4,293,287,71.75,260
贵州,税务局,国家税务总局贵阳市花溪区税务局,一级行政执法员（二）,4,146,141,35.25,150
贵州,税务局,国家税务总局贵阳市白云区税务局,一级行政执法员（三）,4,141,119,29.75,136
贵州,税务局,国家税务总局开阳县税务局,一级行政执法员（二）,4,1423,1325,331.25,188
贵州,税务局,国家税务总局贵阳国家高新技术产业开发区税务局,一级行政执法员（二）,4,153,151,37.75,98
贵州,税务局,国家税务总局仁怀市税务局,一级行政执法员（四）,4,106,101,25.25,164
贵州,税务局,国家税务总局赤水市税务局,一级行政执法员（三）,4,1162,832,208,305
贵州,税务局,国家税务总局道真仡佬族苗族自治县税务局,一级行政执法员（一）,4,840,682,170.5,130
贵州,税务局,国家税务总局毕节市七星关区税务局,一级行政执法员（二）,4,166,157,39.25,105
贵州,税务局,国家税务总局罗甸县税务局,一级行政执法员（二）,4,744,744,186,186
陕西,税务局,国家税务总局麟游县税务局,一级行政执法员（三）,4,38,36,9,97
陕西,税务局,国家税务总局太白县税务局,一级行政执法员（三）,4,38,36,9,101
陕西,税务局,国家税务总局三原县税务局,一级行政执法员（二）,4,538,532,133,261
陕西,税务局,国家税务总局乾县税务局,一级行政执法员（二）,4,42,42,10.5,104
陕西,税务局,国家税务总局长武县税务局,一级行政执法员（三）,4,45,44,11,204
陕西,税务局,国家税务总局旬邑县税务局,一级行政执法员（二）,4,152,152,38,88
陕西,税务局,国家税务总局渭南市临渭区税务局,一级行政执法员,4,56,54,13.5,176
陕西,税务局,国家税务总局潼关县税务局,一级行政执法员（二）,4,37,25,6.25,110
陕西,税务局,国家税务总局铜川市王益区税务局,一级行政执法员（三）,4,35,33,8.25,101
陕西,税务局,国家税务总局吴堡县税务局,一级行政执法员,4,37,30,7.5,97
陕西,税务局,国家税务总局镇巴县税务局,一级行政执法员（二）,4,97,97,24.25,99
陕西,税务局,国家税务总局西咸新区秦汉新城税务局,一级行政执法员（二）,4,324,301,75.25,318
青海,税务局,国家税务总局西宁市城中区税务局,一级行政执法员（二）,4,54,42,10.5,176
青海,税务局,国家税务总局西宁市城西区税务局,一级行政执法员（二）,4,56,34,8.5,190
青海,税务局,国家税务总局西宁市城北区税务局,一级行政执法员（一）,4,104,88,22,136
青海,税务局,国家税务总局西宁市城北区税务局,一级行政执法员（二）,4,55,39,9.75,155
新疆,税务局,国家税务总局乌鲁木齐市天山区税务局,一级行政执法员（二）,4,79,72,18,139
新疆,税务局,国家税务总局托克逊县税务局,一级行政执法员（二）,4,38,36,9,48
新疆,税务局,国家税务总局巴里坤哈萨克自治县税务局,一级行政执法员（二）,4,25,21,5.25,68
新疆,税务局,国家税务总局巴里坤哈萨克自治县税务局,一级行政执法员（三）,4,98,96,24,42
新疆,税务局,国家税务总局伊吾县税务局,一级行政执法员（一）,4,8,8,2,79
新疆,税务局,国家税务总局皮山县税务局,一级行政执法员（三）,4,91,78,19.5,99
新疆,税务局,国家税务总局于田县税务局,一级行政执法员（一）,4,172,162,40.5,153
新疆,税务局,国家税务总局乌鲁木齐高新技术产业开发区税务局,基层单位一级主办及以下,4,104,100,25,114
北京,北京出入境边防检查总站,北京出入境边防检查总站,执勤队一级警长及以下（五）,4,112,97,24.25,1321
广东,广州出入境边防检查总站,广州出入境边防检查总站,边检站一级警员（一）,4,108,108,27,308
云南,云南出入境边防检查总站,云南出入境边防检查总站,文山边境管理支队一级警长及以下（三）,4,122,81,20.25,79
云南,云南出入境边防检查总站,云南出入境边防检查总站,德宏边境管理支队一级警长及以下（七）,4,67,57,14.25,39
西藏,西藏出入境边防检查总站,西藏出入境边防检查总站,日喀则边境管理支队一级警长及以下（二）,4,479,206,51.5,450
新疆,新疆出入境边防检查总站,新疆出入境边防检查总站,克州边境管理支队一级警长及以下（八）,4,174,159,39.75,381
广西,国家移民管理局东兴遣返中心,国家移民管理局东兴遣返中心,凭祥遣返站一级警长及以下（二）,4,1594,1425,356.25,307
北京,国家知识产权局,光电技术发明审查部,影像一处/影像三处一级主任科员及以下,4,368,352,88,183
广西,国家统计局广西调查总队,国家统计局广西调查总队,广西调查总队业务处室一级主任科员及以下,4,56,55,13.75,70
新疆,国家统计局新疆调查总队,国家统计局新疆调查总队,新疆调查总队业务处室一级主任科员及以下3,4,565,471,117.75,151
天津,监管局,天津银保监局,监管部门一级主任科员及以下,4,136,130,32.5,188
上海,监管局,上海银保监局,财会部门一级主任科员及以下,4,209,202,50.5,239
江苏,监管局,苏州银保监分局,法规部门一级主任科员及以下,4,85,80,20,162
江苏,监管局,盐城银保监分局,监管部门一级主任科员及以下,4,73,71,17.75,134
浙江,监管局,温州银保监分局,财会部门一级主任科员及以下,4,96,96,24,151
浙江,监管局,湖州银保监分局,监管部门一级主任科员及以下,4,72,72,18,62
山东,监管局,潍坊银保监分局,监管部门一级主任科员及以下,4,38,38,9.5,58
山东,监管局,潍坊银保监分局,监管部门一级主任科员及以下,4,52,50,12.5,81
河南,监管局,洛阳银保监分局,监管部门一级主任科员及以下,4,78,78,19.5,133
河南,监管局,洛阳银保监分局,财会部门一级主任科员及以下,4,178,175,43.75,182
贵州,监管局,贵州银保监局,监管部门一级主任科员及以下,4,274,274,68.5,119
新疆,监管局,新疆银保监局,综合部门一级主任科员及以下,4,63,58,14.5,0
山东,监管局,青岛银保监局,监管部门一级主任科员及以下,4,32,32,8,0
浙江,监管局,宁波银保监局,监管部门一级主任科员及以下,4,374,366,91.5,0
北京,监管局,中国证券监督管理委员会北京监管局,辖区财金类监管岗位一级主任科员及以下,4,537,524,131,0
四川,监管局,中国证券监督管理委员会四川监管局,辖区财金类监管（或综合）岗位一级主任科员及以下,4,507,434,108.5,0
上海,生态环境部华东核与辐射安全监督站,生态环境部华东核与辐射安全监督站,核与辐射安全监督岗位一级主任科员及以下,4,58,56,14,0
北京,中央纪委国家监察委,派驻机构,纪检监察职位五,4,174,174,43.5,723
北京,中国人民银行,业务司局一,综合业务处一级主任科员及以下,4,521,511,127.75,498
北京,国家国防科技工业局,系统工程司（二）,国际合作岗,4,174,172,43,194
黑龙江,公安局,哈尔滨铁路公安局,齐齐哈尔铁路公安处车站派出所民警,4,83,75,18.75,209
内蒙古,公安局,哈尔滨铁路公安局,海拉尔铁路公安处线路警务区民警,4,7,7,1.75,78
内蒙古,公安局,哈尔滨铁路公安局,海拉尔铁路公安处线路警务区民警,4,6,5,1.25,53
内蒙古,公安局,哈尔滨铁路公安局,海拉尔铁路公安处线路警务区民警,4,12,11,2.75,93
吉林,公安局,沈阳铁路公安局,通化铁路公安处线路警务区民警,4,14,14,3.5,81
内蒙古,公安局,呼和浩特铁路公安局,呼和浩特铁路公安处线路警务区民警,4,11,11,2.75,57
河南,公安局,郑州铁路公安局,郑州铁路公安处线路警务区民警,4,52,22,5.5,426
河南,公安局,武汉铁路公安局,麻城铁路公安处线路警务区民警,4,48,44,11,179
湖北,公安局,武汉铁路公安局,麻城铁路公安处线路警务区民警,4,41,33,8.25,118
山东,公安局,济南铁路公安局,济南铁路公安处线路警务区民警,4,63,60,15,168
山东,公安局,济南铁路公安局,济南铁路公安处线路警务区民警,4,102,88,22,171
浙江,公安局,上海铁路公安局,杭州铁路公安处线路警务区民警,4,32,24,6,644
安徽,公安局,上海铁路公安局,合肥铁路公安处线路警务区民警,4,15,12,3,634
广西,公安局,南宁铁路公安局,柳州铁路公安处线路警务区民警,4,88,76,19,209
上海,海事局,崇明海事局,崇明海事局一级行政执法员（一）,4,18,18,4.5,97
浙江,海事局,宁波海事局,宁波海事局一级行政执法员（二）,4,27,27,6.75,78
浙江,海事局,宁波海事局,宁波海事局一级行政执法员（四）,4,27,26,6.5,55
浙江,海事局,舟山海事局,舟山海事局一级行政执法员（一）,4,19,19,4.75,54
广东,海事局,汕头海事局,汕头海事局一级行政执法员（一）,4,32,29,7.25,112
广东,海事局,盐田海事局,盐田海事局一级行政执法员（二）,4,28,27,6.75,50
云南,消防,森林消防局昆明航空救援支队,应急管理部森林消防局昆明航空救援支队所属基层单位管理指挥岗位,4,147,144,36,251
西藏,消防,西藏消防救援总队所属消防救援支队,西藏自治区消防救援总队所属支队管理指挥岗位,4,15,15,3.75,245
宁夏,消防,宁夏回族自治区消防救援总队所属消防救援支队,宁夏回族自治区消防救援总队吴忠市支队管理指挥岗位,4,132,128,32,139
宁夏,消防,宁夏回族自治区消防救援总队所属消防救援支队,宁夏回族自治区消防救援总队所属支队管理指挥岗位,4,32,17,4.25,313
内蒙古,消防,内蒙古森林消防总队所属森林消防支队,内蒙古自治区森林消防总队呼伦贝尔市支队管理指挥岗位,4,18,16,4,50
内蒙古,消防,内蒙古森林消防总队所属森林消防支队,内蒙古自治区森林消防总队大兴安岭支队管理指挥岗位,4,5,5,1.25,214
吉林,消防,吉林森林消防总队所属森林消防支队,吉林省森林消防总队所属支队管理指挥岗位,4,21,21,5.25,264
福建,消防,福建森林消防总队所属森林消防支队,福建省森林消防总队所属支队管理指挥岗位,4,20,20,5,619
北京,海关,首都机场海关,综合业务工作一级行政执法员,4,123,76,19,381
天津,海关,天津东疆海关,统计工作四级主办,4,55,55,13.75,198
内蒙古,海关,二连海关,卫生检疫一级行政执法员,4,82,81,20.25,66
辽宁,海关,大窑湾海关,综合业务一级行政执法员,4,149,114,28.5,232
辽宁,海关,大窑湾海关,查检一级行政执法员,4,183,133,33.25,261
吉林,海关,隶属海关,海关业务二级主办及以下,4,5,5,1.25,60
福建,海关,海沧海关,监管一级行政执法员（一）,4,75,74,18.5,115
广东,海关,隶属海关,监管四级主办及以下（一）,4,454,419,104.75,1044
广东,海关,横琴海关,业务执法一级行政执法员（十一）,4,167,162,40.5,164
广东,海关,隶属海关,科技应用四级主办及以下,4,245,240,60,388
广东,海关,隶属海关,综合业务四级主办及以下,4,155,146,36.5,752
广东,海关,隶属海关,技术一级行政执法员,4,328,326,81.5,363
广东,海关,茂名海关,海关综合（二）一级行政执法员,4,14,12,3,196
北京,税务局,国家税务总局北京市东城区税务局,一级行政执法员（九）,4,323,289,72.25,783
北京,税务局,国家税务总局北京市西城区税务局,一级行政执法员（六）,4,197,182,45.5,362
北京,税务局,国家税务总局北京市西城区税务局,一级行政执法员（七）,4,283,271,67.75,183
北京,税务局,国家税务总局北京市西城区税务局,一级行政执法员（十）,4,185,178,44.5,458
北京,税务局,国家税务总局北京市海淀区税务局,一级行政执法员（五）,4,226,176,44,389
北京,税务局,国家税务总局北京市海淀区税务局,一级行政执法员（六）,4,219,184,46,353
北京,税务局,国家税务总局北京市海淀区税务局,一级行政执法员（十）,4,329,287,71.75,455
北京,税务局,国家税务总局北京市丰台区税务局,一级行政执法员（五）,4,191,169,42.25,391
北京,税务局,国家税务总局北京市丰台区税务局,一级行政执法员（六）,4,186,177,44.25,325
北京,税务局,国家税务总局北京市丰台区税务局,一级行政执法员（七）,4,190,170,42.5,339
北京,税务局,国家税务总局北京市丰台区税务局,一级行政执法员（九）,4,223,222,55.5,184
北京,税务局,国家税务总局北京市房山区税务局,一级行政执法员（十）,4,42,40,10,280
北京,税务局,国家税务总局北京市顺义区税务局,一级行政执法员（十二）,4,50,47,11.75,274
北京,税务局,国家税务总局北京市大兴区税务局,一级行政执法员（九）,4,55,51,12.75,269
北京,税务局,国家税务总局北京经济技术开发区税务局,一级行政执法员（五）,4,187,182,45.5,323
天津,税务局,国家税务总局天津市河北区税务局,一级行政执法员（一）,4,59,49,12.25,199
天津,税务局,国家税务总局天津市西青区税务局,一级行政执法员（一）,4,61,38,9.5,199
天津,税务局,国家税务总局天津市西青区税务局,一级行政执法员（二）,4,170,122,30.5,170
天津,税务局,国家税务总局天津市宁河区税务局,一级行政执法员（二）,4,1062,874,218.5,261
天津,税务局,国家税务总局天津市蓟州区税务局,一级行政执法员（二）,4,122,87,21.75,188
天津,税务局,国家税务总局天津经济技术开发区税务局,一级行政执法员（二）,4,160,143,35.75,239
天津,税务局,国家税务总局天津东疆保税港区税务局,一级行政执法员（一）,4,646,491,122.75,360
天津,税务局,国家税务总局天津东疆保税港区税务局,一级行政执法员（二）,4,1295,1100,275,389
河北,税务局,国家税务总局正定县税务局,一级行政执法员（一）,4,165,161,40.25,183
河北,税务局,国家税务总局张家口市崇礼区税务局,一级行政执法员,4,124,123,30.75,99
河北,税务局,国家税务总局怀安县税务局,一级行政执法员（一）,4,164,161,40.25,102
河北,税务局,国家税务总局怀安县税务局,一级行政执法员（二）,4,237,237,59.25,74
河北,税务局,国家税务总局青龙满族自治县税务局,一级行政执法员（一）,4,189,189,47.25,111
河北,税务局,国家税务总局青龙满族自治县税务局,一级行政执法员（二）,4,278,278,69.5,99
河北,税务局,国家税务总局玉田县税务局,一级行政执法员（三）,4,20,20,5,92
河北,税务局,国家税务总局博野县税务局,一级行政执法员（二）,4,169,168,42,129
山西,税务局,国家税务总局广灵县税务局,一级行政执法员（一）,4,509,501,125.25,61
山西,税务局,国家税务总局左云县税务局,一级行政执法员（一）,4,296,263,65.75,96
山西,税务局,国家税务总局左云县税务局,一级行政执法员（二）,4,212,192,48,107
山西,税务局,国家税务总局文水县税务局,一级行政执法员（一）,4,115,113,28.25,75
山西,税务局,国家税务总局临县税务局,一级行政执法员（一）,4,699,544,136,85
山西,税务局,国家税务总局方山县税务局,一级行政执法员（一）,4,100,93,23.25,74
山西,税务局,国家税务总局介休市税务局,一级行政执法员（二）,4,80,74,18.5,73
山西,税务局,国家税务总局左权县税务局,一级行政执法员（二）,4,248,216,54,39
山西,税务局,国家税务总局陵川县税务局,一级行政执法员（一）,4,1059,902,225.5,170
山西,税务局,国家税务总局大宁县税务局,一级行政执法员,4,371,359,89.75,52
山西,税务局,国家税务总局汾西县税务局,一级行政执法员,4,468,383,95.75,68
山西,税务局,国家税务总局河津市税务局,一级行政执法员（一）,4,102,99,24.75,80
山西,税务局,国家税务总局河津市税务局,一级行政执法员（二）,4,85,79,19.75,70
辽宁,税务局,国家税务总局鞍山市铁东区税务局,一级行政执法员（二）,4,81,79,19.75,87
辽宁,税务局,国家税务总局抚顺胜利经济开发区税务局,一级行政执法员,4,184,161,40.25,104
辽宁,税务局,国家税务总局阜新市海州区税务局,一级行政执法员（一）,4,30,29,7.25,50
辽宁,税务局,国家税务总局阜新市新邱区税务局,一级行政执法员（一）,4,34,34,8.5,57
辽宁,税务局,国家税务总局辽阳市白塔区税务局,一级行政执法员（一）,4,28,28,7,69
辽宁,税务局,国家税务总局灯塔市税务局,一级行政执法员（一）,4,58,58,14.5,80
辽宁,税务局,国家税务总局灯塔市税务局,一级行政执法员（二）,4,100,98,24.5,45
辽宁,税务局,国家税务总局铁岭县税务局,一级行政执法员（二）,4,45,44,11,54
辽宁,税务局,国家税务总局北票市税务局,一级行政执法员（一）,4,28,28,7,97
辽宁,税务局,国家税务总局北票市税务局,一级行政执法员（二）,4,140,140,35,79
辽宁,税务局,国家税务总局北票市税务局,一级行政执法员（五）,4,40,38,9.5,69
辽宁,税务局,国家税务总局建平县税务局,一级行政执法员（二）,4,23,23,5.75,77
辽宁,税务局,国家税务总局盘锦市双台子区税务局,一级行政执法员（四）,4,157,151,37.75,81
辽宁,税务局,国家税务总局大连市甘井子区税务局,一级行政执法员（一）,4,20,19,4.75,228
辽宁,税务局,国家税务总局大连保税区税务局,一级行政执法员（二）,4,23,23,5.75,94
黑龙江,税务局,国家税务总局哈尔滨市道里区税务局,一级行政执法员,4,1325,1324,331,276
黑龙江,税务局,国家税务总局绥化经济技术开发区税务局,一级行政执法员（二）,4,173,171,42.75,53
上海,税务局,国家税务总局上海市税务局第四税务分局,一级主任科员及以下（二）,4,97,96,24,237
上海,税务局,国家税务总局上海市黄浦区税务局,一级行政执法员（六）,4,1444,1431,357.75,611
上海,税务局,国家税务总局上海市长宁区税务局,一级行政执法员（三）,4,42,41,10.25,249
上海,税务局,国家税务总局上海市虹口区税务局,一级行政执法员（三）,4,99,99,24.75,308
上海,税务局,国家税务总局上海市虹口区税务局,一级行政执法员（四）,4,270,270,67.5,298
上海,税务局,国家税务总局上海市杨浦区税务局,一级行政执法员（二）,4,73,72,18,123
上海,税务局,国家税务总局上海市杨浦区税务局,一级行政执法员（四）,4,1472,1431,357.75,597
上海,税务局,国家税务总局上海市闵行区税务局,一级行政执法员（一）,4,40,39,9.75,169
上海,税务局,国家税务总局上海市闵行区税务局,一级行政执法员（二）,4,83,81,20.25,137
上海,税务局,国家税务总局上海市闵行区税务局,一级行政执法员（四）,4,1487,1407,351.75,527
上海,税务局,国家税务总局上海市嘉定区税务局,一级行政执法员（三）,4,100,100,25,231
上海,税务局,国家税务总局上海市嘉定区税务局,一级行政执法员（四）,4,81,81,20.25,231
上海,税务局,国家税务总局上海市金山区税务局,一级行政执法员（三）,4,99,99,24.75,208
上海,税务局,国家税务总局上海市松江区税务局,一级行政执法员（十二）,4,1231,1212,303,415
上海,税务局,国家税务总局上海市奉贤区税务局,一级行政执法员（二）,4,73,73,18.25,118
上海,税务局,国家税务总局上海市奉贤区税务局,一级行政执法员（五）,4,92,92,23,193
上海,税务局,国家税务总局上海市奉贤区税务局,一级行政执法员（七）,4,76,74,18.5,211
上海,税务局,国家税务总局上海市浦东新区税务局,一级行政执法员（十六）,4,1492,1368,342,505
上海,税务局,国家税务总局上海市浦东新区税务局,一级行政执法员（十七）,4,2183,2181,545.25,508
江苏,税务局,国家税务总局宜兴市税务局,一级行政执法员（三）,4,111,108,27,261
江苏,税务局,国家税务总局徐州市泉山区税务局,一级行政执法员（一）,4,65,64,16,203
江苏,税务局,国家税务总局常州国家高新技术产业开发区税务局,一级行政执法员（二）,4,60,60,15,130
江苏,税务局,国家税务总局江苏省通州湾江海联动开发示范区税务局,一级行政执法员,4,855,810,202.5,135
江苏,税务局,国家税务总局连云港经济技术开发区税务局,一级行政执法员（二）,4,412,412,103,198
江苏,税务局,国家税务总局扬州市广陵区税务局,一级行政执法员（一）,4,68,40,10,183
江苏,税务局,国家税务总局宝应县税务局,一级行政执法员（二）,4,53,32,8,65
浙江,税务局,国家税务总局温州市龙湾区税务局,一级行政执法员（一）,4,43,42,10.5,45
浙江,税务局,国家税务总局平阳县税务局,一级行政执法员（四）,4,60,45,11.25,126
浙江,税务局,国家税务总局温州经济技术开发区税务局,一级行政执法员（一）,4,41,41,10.25,77
浙江,税务局,国家税务总局诸暨市税务局,一级行政执法员（二）,4,37,36,9,67
浙江,税务局,国家税务总局嘉兴市南湖区税务局,一级行政执法员（三）,4,144,144,36,160
浙江,税务局,国家税务总局桐乡市税务局,一级行政执法员（二）,4,41,41,10.25,60
浙江,税务局,国家税务总局海盐县税务局,一级行政执法员（一）,4,59,59,14.75,83
浙江,税务局,国家税务总局海盐县税务局,一级行政执法员（二）,4,22,22,5.5,104
浙江,税务局,国家税务总局临海市税务局,一级行政执法员（四）,4,147,133,33.25,85
浙江,税务局,国家税务总局天台县税务局,一级行政执法员（二）,4,93,93,23.25,51
浙江,税务局,国家税务总局宁波市鄞州区税务局,一级行政执法员（二）,4,110,110,27.5,283
浙江,税务局,国家税务总局宁波市鄞州区税务局,一级行政执法员（三）,4,421,417,104.25,407
浙江,税务局,国家税务总局宁波市北仑区税务局,一级行政执法员（一）,4,155,154,38.5,179
浙江,税务局,国家税务总局宁波市北仑区税务局,一级行政执法员（二）,4,81,79,19.75,164
浙江,税务局,国家税务总局慈溪市税务局,一级行政执法员（一）,4,94,94,23.5,94
福建,税务局,国家税务总局福州高新技术产业开发区税务局,一级行政执法员（二）,4,125,121,30.25,316
福建,税务局,国家税务总局福州高新技术产业开发区税务局,一级行政执法员（三）,4,208,198,49.5,309
福建,税务局,国家税务总局福州市长乐区税务局,基层税务分局一级行政执法员（三）,4,33,33,8.25,91
福建,税务局,国家税务总局福州市长乐区税务局,基层税务分局一级行政执法员（四）,4,56,56,14,62
福建,税务局,国家税务总局闽侯县税务局,基层税务分局一级行政执法员（二）,4,1230,1150,287.5,293
福建,税务局,国家税务总局漳州台商投资区税务局,基层税务分局一级行政执法员（一）,4,336,327,81.75,285
山东,税务局,国家税务总局东营市东营区税务局,一级行政执法员（一）,4,58,52,13,114
山东,税务局,国家税务总局东营市东营区税务局,一级行政执法员（二）,4,59,52,13,137
山东,税务局,国家税务总局东营市垦利区税务局,一级行政执法员（二）,4,43,41,10.25,96
山东,税务局,国家税务总局利津县税务局,一级行政执法员（二）,4,26,24,6,92
山东,税务局,国家税务总局广饶县税务局,一级行政执法员（一）,4,48,44,11,78
山东,税务局,国家税务总局广饶县税务局,一级行政执法员（二）,4,57,48,12,74
山东,税务局,国家税务总局东营经济技术开发区税务局,一级行政执法员（一）,4,53,52,13,78
山东,税务局,国家税务总局潍坊市寒亭区税务局,一级行政执法员（一）,4,113,106,26.5,143
山东,税务局,国家税务总局高密市税务局,一级行政执法员（一）,4,64,62,15.5,89
山东,税务局,国家税务总局潍坊滨海经济技术开发区税务局,一级行政执法员,4,106,105,26.25,150
山东,税务局,国家税务总局新泰市税务局,一级行政执法员（一）,4,88,88,22,121
山东,税务局,国家税务总局肥城市税务局,一级行政执法员（二）,4,83,80,20,155
山东,税务局,国家税务总局威海火炬高技术产业开发区税务局,一级行政执法员,4,65,65,16.25,112
山东,税务局,国家税务总局惠民县税务局,一级行政执法员（二）,4,40,39,9.75,80
山东,税务局,国家税务总局青岛市崂山区税务局,一级行政执法员（二）,4,116,116,29,171
山东,税务局,国家税务总局青岛市城阳区税务局,一级行政执法员（二）,4,93,93,23.25,99
河南,税务局,国家税务总局舞阳县税务局,一级行政执法员（三）,4,67,65,16.25,94
河南,税务局,国家税务总局渑池县税务局,一级行政执法员,4,876,765,191.25,129
广东,税务局,国家税务总局广州市越秀区税务局,一级行政执法员（二）,4,272,264,66,512
广东,税务局,国家税务总局广州市天河区税务局,一级行政执法员（九）,4,220,220,55,382
广东,税务局,国家税务总局广州市天河区税务局,一级行政执法员（十三）,4,235,234,58.5,406
广东,税务局,国家税务总局广州市天河区税务局,一级行政执法员（十四）,4,267,263,65.75,289
广东,税务局,国家税务总局广州市花都区税务局,一级行政执法员（五）,4,60,48,12,325
广东,税务局,国家税务总局广州市番禺区税务局,一级行政执法员（三）,4,901,806,201.5,712
广东,税务局,国家税务总局珠海市香洲区税务局,一级行政执法员（二）,4,295,291,72.75,378
广东,税务局,国家税务总局佛山市顺德区税务局,一级行政执法员（一）,4,326,284,71,354
广东,税务局,国家税务总局佛山市顺德区税务局,一级行政执法员（四）,4,232,232,58,118
广东,税务局,国家税务总局惠州市惠城区税务局,一级行政执法员（一）,4,1417,1263,315.75,553
广东,税务局,国家税务总局惠州市惠阳区税务局,一级行政执法员（二）,4,1466,1257,314.25,282
广东,税务局,国家税务总局惠州大亚湾经济技术开发区税务局,一级行政执法员（一）,4,256,255,63.75,156
广东,税务局,国家税务总局惠州大亚湾经济技术开发区税务局,一级行政执法员（二）,4,174,172,43,192
广东,税务局,国家税务总局惠州仲恺高新技术产业开发区税务局,一级行政执法员（一）,4,147,147,36.75,216
广东,税务局,国家税务总局惠州仲恺高新技术产业开发区税务局,一级行政执法员（二）,4,334,331,82.75,172
广东,税务局,国家税务总局东莞市税务局,一级行政执法员（五）,4,160,159,39.75,245
